date,Cases_0_9,Cases_10_19,Cases_20_29,Cases_30_39,Cases_40_49,Cases_50_59,Cases_60_69,Cases_70_79,Cases_80_89,Cases_90_Plus,ICU_Beds,Hosp_Beds,ICU_Inflow,Hosp_Inflow,Total_Beds,ICU_Inflow_SMA7d,Hosp_Inflow_SMA7d,Total_Inflow,Total_Inflow_SMA7d,Total_ICU_Beds,ICU_Inflow_SMA14d,Hosp_Inflow_SMA14d,OMT_Check_ICU,OMT_Check_Hosp,Prev_LB,Prev,Prev_UB,Prev_Growth,Prev_SMA7d,R_LB,R,R_UB,Tested,Cases,Cases_Pct,Tested_SMA7d,Cases_Pct_SMA3d,Cases_Pct_SMA7d,Vacc_Est_Carehomes,Vacc_Adm_GGD,Vacc_Adm_Hosp,Vacc_Est,Vacc_Adm,Vacc_Adm_Doctors,RNA,RNA_SMA3d,RNA_SMA7d
2021-05-02,232.0,584.0,834.0,377.0,448.0,459.0,214.0,146.0,13.0,6.0,804,1796.0,40.0,174.0,2600.0,46.2857142857143,260.0,214.0,306.285714285714,1170.0,47.4285714285714,259.571428571429,98.0,100.0,126448,,251177,,,0.79,,0.95,46333,5831,12.5849826257743,58508.0,12.7,11.7,957161.0,3641673.0,957161.0,5651041.0,3641673.0,1052207.0,,,
2021-05-01,250.0,661.0,966.0,496.0,485.0,522.0,253.0,125.0,30.0,12.0,811,1827.0,60.0,260.0,2638.0,47.4285714285714,264.714285714286,320.0,312.142857142857,1214.0,48.5714285714286,262.571428571429,98.0,101.0,131130,,244902,,,0.79,,0.92,47900,6111,12.7578288100209,59784.0,12.1,11.5,947412.0,3573168.0,947412.0,5557642.0,3573168.0,1037062.0,,,
2021-04-30,287.0,878.0,1291.0,705.0,800.0,805.0,373.0,189.0,41.0,8.0,807,1899.0,48.0,311.0,2706.0,45.8571428571429,266.571428571429,359.0,312.428571428571,1230.0,50.1428571428571,262.285714285714,91.0,102.0,133957,,240220,,,0.8,,0.89,58870,7514,12.7637166638356,60923.0,11.5,11.2,937631.0,3498185.0,937631.0,5455349.0,3498185.0,1019533.0,,,
2021-04-29,411.0,1041.0,1387.0,886.0,874.0,881.0,450.0,205.0,51.0,10.0,813,1891.0,42.0,296.0,2704.0,46.0,256.0,338.0,302.0,1253.0,50.4285714285714,263.0,91.0,97.0,134802,,238037,,,0.81,,0.88,64866,7199,11.0982641137113,61103.0,11.3,11.1,927824.0,3429039.0,927824.0,5360802.0,3429039.0,1003939.0,,,
2021-04-28,476.0,1148.0,1530.0,976.0,999.0,1075.0,518.0,245.0,44.0,10.0,814,1797.0,42.0,232.0,2611.0,45.2857142857143,255.0,274.0,300.285714285714,1220.0,50.7142857142857,254.857142857143,89.0,100.0,136154,,238264,,,0.83,,0.89,68210,7308,10.7139715584225,62061.0,11.2,11.0,918052.0,3357134.0,918052.0,5265860.0,3357134.0,990674.0,19897522369286.33,25310667635295.863,24610800080145.824
2021-04-27,493.0,1094.0,1215.0,880.0,1027.0,1008.0,502.0,258.0,45.0,9.0,820,1777.0,57.0,335.0,2597.0,46.0,264.142857142857,392.0,310.142857142857,1240.0,50.5714285714286,245.142857142857,91.0,108.0,136200,,238373,,,0.87,,0.92,54935,6687,12.1725675798671,64060.0,11.1,10.9,908244.0,3285136.0,908244.0,5176010.0,3285136.0,982630.0,21445530883201.23,27510418126595.47,24208039211256.105
2021-04-26,484.0,1098.0,1217.0,949.0,1147.0,1122.0,580.0,281.0,61.0,20.0,813,1759.0,35.0,212.0,2572.0,46.1428571428571,263.0,247.0,309.142857142857,1217.0,48.7142857142857,235.714285714286,95.0,112.0,136748,187747.0,238954,684.0,138.428571428571,0.91,,0.96,68443,7452,10.8878921146063,67601.0,10.7,10.7,981065.0,3214433.0,981065.0,5293851.0,3214433.0,1098353.0,34588949653400.023,29863971438321.668,24553626341131.97
2021-04-25,487.0,971.0,1070.0,824.0,1009.0,1038.0,516.0,281.0,47.0,9.0,841,1691.0,48.0,207.0,2532.0,47.4285714285714,259.571428571429,255.0,307.0,1222.0,48.8571428571429,241.142857142857,97.0,108.0,136022,187063.0,237714,-495.0,135.285714285714,0.94,,0.99,55266,5702,10.3173741540911,69623.0,10.9,10.6,973697.0,3141439.0,973697.0,5207495.0,3141439.0,1092359.0,26496773843185.16,26594058651860.016,22911630953545.625
2021-04-24,493.0,1047.0,1105.0,971.0,1060.0,1121.0,543.0,327.0,59.0,11.0,816,1698.0,49.0,273.0,2514.0,48.5714285714286,262.571428571429,322.0,311.142857142857,1229.0,47.2857142857143,239.714285714286,103.0,110.0,136665,187558.0,238059,429.0,360.285714285714,0.95,,0.99,55874,6077,10.8762572931954,70166.0,11.0,10.5,966316.0,3075486.0,966316.0,5128167.0,3075486.0,1086365.0,28506190818379.82,23282274603982.68,23434446955775.145
2021-04-23,510.0,1112.0,1177.0,1044.0,1161.0,1209.0,605.0,302.0,67.0,20.0,837,1776.0,49.0,237.0,2613.0,50.1428571428571,262.285714285714,286.0,312.428571428571,1278.0,46.2857142857143,244.428571428571,108.0,107.0,136144,187129.0,237107,-25.0,611.714285714286,0.93,,0.97,60125,6860,11.4095634095634,70499.0,10.7,10.6,956012.0,3005664.0,956012.0,5039385.0,3005664.0,1077709.0,24779211294015.07,19472943093542.168,25382276203867.707
2021-04-22,594.0,1237.0,1347.0,1104.0,1113.0,1127.0,656.0,351.0,67.0,18.0,839,1843.0,37.0,289.0,2682.0,50.4285714285714,263.0,326.0,313.428571428571,1258.0,45.4285714285714,247.285714285714,111.0,106.0,137173,187154.0,236902,-356.0,861.428571428571,0.9,,0.95,71577,7775,10.862427874876,71297.0,10.5,10.6,951397.0,2935098.0,951397.0,4952724.0,2935098.0,1066229.0,16561421699553.146,19168086259647.902,24639879287016.105
2021-04-21,640.0,1374.0,1527.0,1113.0,1274.0,1212.0,723.0,369.0,82.0,12.0,822,1792.0,47.0,296.0,2614.0,50.7142857142857,254.857142857143,343.0,305.571428571429,1250.0,48.0,252.571428571429,106.0,101.0,137704,187510.0,237535,447.0,1201.14285714286,0.89,,0.93,82199,8345,10.1521916325016,71535.0,10.2,10.5,950060.0,2865487.0,950060.0,4873624.0,2865487.0,1058077.0,17078196287058.293,21345939673228.723,24941226824007.81
2021-04-20,629.0,1368.0,1574.0,1221.0,1216.0,1313.0,643.0,379.0,82.0,12.0,823,1830.0,58.0,327.0,2653.0,50.5714285714286,245.142857142857,385.0,295.714285714286,1248.0,49.5714285714286,260.714285714286,102.0,94.0,137469,187063.0,236700,285.0,1422.71428571429,0.89,,0.93,79721,8373,10.5028787897794,71527.0,10.3,10.4,947724.0,2796491.0,947724.0,4787163.0,2796491.0,1042948.0,23864640792332.28,25705369530473.22,24850749129894.504
2021-04-19,614.0,1339.0,1648.0,1259.0,1281.0,1422.0,709.0,389.0,76.0,20.0,813,1731.0,44.0,188.0,2544.0,48.7142857142857,235.714285714286,232.0,284.428571428571,1207.0,49.4285714285714,253.0,99.0,93.0,137466,186778.0,235687,662.0,1669.0,0.92,0.94,0.96,82599,8297,10.0449157980121,71192.0,10.4,10.2,941325.0,2726273.0,941325.0,4688307.0,2726273.0,1020709.0,23094981940295.605,31797487784705.05,25345379116964.85
2021-04-18,539.0,1200.0,1245.0,1043.0,1129.0,1234.0,657.0,320.0,58.0,13.0,808,1670.0,56.0,228.0,2478.0,48.8571428571429,241.142857142857,284.0,290.0,1185.0,51.2857142857143,250.0,95.0,96.0,137103,186116.0,234310,1080.0,1922.57142857143,0.95,0.98,1.0,59064,6071,10.2786807530814,70524.0,10.9,10.1,934269.0,2654228.0,934269.0,4578683.0,2654228.0,990186.0,30156485858791.773,30626638096624.48,24978220158754.645
2021-04-17,560.0,1169.0,1286.0,1090.0,1224.0,1321.0,702.0,359.0,60.0,16.0,802,1626.0,60.0,271.0,2428.0,47.2857142857143,239.714285714286,331.0,287.0,1215.0,52.4285714285714,244.142857142857,90.0,98.0,137061,185036.0,232084,2189.0,2064.42857142857,0.99,1.01,1.03,58205,6371,10.9457950347908,70483.0,11.0,10.1,927213.0,2591512.0,927213.0,4473682.0,2591512.0,954957.0,42140995555027.79,26798094296525.57,24102867311632.96
2021-04-16,570.0,1244.0,1312.0,1039.0,1246.0,1282.0,702.0,358.0,96.0,16.0,792,1698.0,51.0,242.0,2490.0,46.2857142857143,244.428571428571,293.0,290.714285714286,1218.0,52.5714285714286,235.428571428571,88.0,104.0,135609,182847.0,229352,1723.0,2040.42857142857,1.0,1.03,1.05,65711,7547,11.485139474365,70445.0,10.3,10.2,920157.0,2526423.0,920157.0,4364511.0,2526423.0,917931.0,19582432876053.867,18232713254271.363,25063339996732.22
2021-04-15,581.0,1297.0,1375.0,1096.0,1108.0,1241.0,667.0,340.0,80.0,15.0,789,1688.0,39.0,232.0,2477.0,45.4285714285714,247.285714285714,271.0,292.714285714286,1210.0,53.0,237.428571428571,86.0,104.0,134679,181124.0,226895,2022.0,2059.28571428571,1.0,1.03,1.05,73248,7742,10.5695718654434,70471.0,9.7,10.1,913101.0,2460952.0,913101.0,4253146.0,2460952.0,879093.0,18670854458495.06,20814252529528.312,25922391354711.043
2021-04-14,556.0,1243.0,1512.0,1199.0,1198.0,1271.0,646.0,403.0,84.0,14.0,784,1715.0,46.0,228.0,2499.0,48.0,252.571428571429,274.0,300.571428571429,1214.0,53.5714285714286,238.428571428571,90.0,106.0,133560,179102.0,224450,1998.0,1988.85714285714,1.0,1.03,1.05,82138,7460,9.08227616937349,70597.0,9.4,9.9,905364.0,2395212.0,905364.0,4137027.0,2395212.0,836451.0,16444852428265.166,21432257454304.668,25536404282501.77
2021-04-13,565.0,1222.0,1509.0,1114.0,1160.0,1216.0,673.0,368.0,50.0,16.0,794,1760.0,45.0,261.0,2554.0,49.5714285714286,260.714285714286,306.0,310.285714285714,1248.0,51.4285714285714,234.428571428571,96.0,111.0,131846,177104.0,222601,2009.0,1946.85714285714,1.01,1.03,1.05,77378,7365,9.51820931013983,70492.0,9.7,9.9,898179.0,2328980.0,898179.0,4020836.0,2328980.0,793677.0,27327050701824.71,23960311954529.613,27901168114793.008
2021-04-12,540.0,1222.0,1394.0,1071.0,1153.0,1263.0,657.0,395.0,95.0,16.0,794,1788.0,45.0,226.0,2582.0,49.4285714285714,253.0,271.0,302.428571428571,1181.0,52.2857142857143,246.714285714286,95.0,103.0,129852,175095.0,220708,2437.0,1817.85714285714,1.02,1.04,1.07,77922,7498,9.62244295577629,71547.0,10.4,9.7,886792.0,2263049.0,886792.0,3900464.0,2263049.0,750623.0,20524869232824.125,31139396504162.24,28744974766367.74
2021-04-11,458.0,980.0,1155.0,963.0,1046.0,1069.0,583.0,364.0,53.0,14.0,788,1729.0,45.0,218.0,2517.0,51.2857142857143,250.0,263.0,301.285714285714,1163.0,49.1428571428571,244.285714285714,104.0,102.0,127370,172658.0,217691,2073.0,1656.71428571429,1.04,1.06,1.08,58776,5803,9.87307744657683,69844.0,10.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,24029015928940.0,32829704220522.742,29463688768086.51
2021-04-10,475.0,1073.0,1241.0,1106.0,1032.0,1186.0,633.0,361.0,73.0,13.0,787,1704.0,53.0,304.0,2491.0,52.4285714285714,244.142857142857,357.0,296.571428571429,1191.0,47.4285714285714,245.0,111.0,100.0,125578,170585.0,214278,2021.0,1633.0,1.04,1.06,1.08,57945,6882,11.8767797048926,68905.0,10.6,9.6,587991.0,2154470.0,108601.0,3182836.0,2263071.0,331774.0,48864304350722.6,30143013895219.453,28742759925628.6
2021-04-09,470.0,1071.0,1207.0,1068.0,1100.0,1198.0,693.0,389.0,96.0,21.0,784,1711.0,45.0,262.0,2495.0,52.5714285714286,235.428571428571,307.0,288.0,1205.0,47.0,252.571428571429,112.0,93.0,124399,168564.0,211456,1855.0,1610.57142857143,1.02,1.04,1.07,65889,6913,10.4918878720272,68938.0,9.7,9.3,587991.0,2107543.0,108601.0,3135909.0,2216144.0,331774.0,25595792381905.64,24854312196413.203,24686448981829.504
2021-04-08,431.0,1095.0,1260.0,1134.0,1076.0,1146.0,672.0,416.0,91.0,14.0,798,1727.0,57.0,269.0,2525.0,53.0,237.428571428571,326.0,290.428571428571,1233.0,46.4285714285714,247.428571428571,114.0,96.0,123671,166709.0,209316,1529.0,1528.14285714286,1.0,1.03,1.05,74131,7111,9.59247818051827,68981.0,9.0,9.1,579173.0,2059093.0,108601.0,3078641.0,2167694.0,331774.0,15968944953030.129,27400280490060.6,24395112833201.03
2021-04-07,515.0,1222.0,1430.0,1156.0,1238.0,1185.0,669.0,365.0,71.0,17.0,776,1782.0,57.0,285.0,2558.0,53.5714285714286,238.428571428571,342.0,292.0,1205.0,42.5714285714286,243.571428571429,126.0,98.0,122813,165180.0,207258,1704.0,1425.85714285714,1.0,1.02,1.04,81402,7375,9.05997395641385,68733.0,8.8,9.0,565932.0,2009956.0,108601.0,3016263.0,2118557.0,331774.0,32998199254303.844,30595921254002.406,25610769332205.12
2021-04-06,529.0,1207.0,1420.0,1135.0,1163.0,1149.0,670.0,355.0,79.0,13.0,750,1748.0,44.0,207.0,2498.0,51.4285714285714,234.428571428571,251.0,285.857142857143,1137.0,41.8571428571429,238.142857142857,123.0,98.0,121265,163476.0,205510,1106.0,1363.42857142857,1.01,1.03,1.05,84763,7121,8.40107122211342,68323.0,8.9,9.0,560172.0,1963408.0,108601.0,2963955.0,2072009.0,331774.0,33233697262847.83,25924026179812.656,23412648487704.05
2021-04-05,478.0,1013.0,1167.0,931.0,952.0,1099.0,575.0,319.0,80.0,10.0,746,1628.0,58.0,205.0,2374.0,52.2857142857143,246.714285714286,263.0,299.0,1115.0,39.2857142857143,236.571428571429,133.0,104.0,120181,162370.0,204976,1309.0,1360.28571428571,1.04,1.06,1.09,66002,5973,9.04972576588588,67955.0,9.1,9.0,550025.0,1919046.0,108601.0,2909446.0,2027647.0,331774.0,25555867244855.543,21669503006906.363,21920220822408.785
2021-04-04,449.0,971.0,951.0,876.0,1000.0,993.0,493.0,274.0,71.0,17.0,730,1587.0,53.0,177.0,2317.0,49.1428571428571,244.285714285714,230.0,293.428571428571,1097.0,41.2857142857143,233.571428571429,119.0,105.0,119017,161061.0,203259,1907.0,1329.0,1.06,1.08,1.11,52203,4939,9.46114207995709,70976.0,9.2,8.9,538591.0,1877682.0,108601.0,2854234.0,1986283.0,329360.0,18982514031734.6,21003027039123.29,21452050448306.94
2021-04-03,508.0,963.0,1059.0,901.0,1001.0,1061.0,595.0,296.0,71.0,13.0,734,1614.0,54.0,243.0,2348.0,47.4285714285714,245.0,297.0,292.428571428571,1141.0,39.8571428571429,235.285714285714,119.0,104.0,117269,159154.0,200430,1864.0,1247.42857142857,1.05,1.08,1.1,58176,5222,8.9762101210121,72420.0,9.1,8.7,538591.0,1841265.0,108601.0,2817817.0,1949866.0,329360.0,20470127744128.945,22835035843898.0,22573286269986.527
2021-04-02,412.0,969.0,1143.0,998.0,1014.0,1063.0,622.0,314.0,71.0,11.0,705,1625.0,48.0,276.0,2330.0,47.0,252.571428571429,324.0,299.571428571429,1124.0,40.2857142857143,231.285714285714,117.0,109.0,115202,157290.0,198140,1278.0,1391.57142857143,1.02,1.04,1.07,66187,6033,9.11508302234578,73541.0,9.0,8.7,536730.0,1802410.0,108601.0,2777101.0,1911011.0,329360.0,23556439341506.324,21882111043453.81,22638668447750.45
2021-04-01,513.0,1008.0,1102.0,976.0,1022.0,1029.0,594.0,368.0,105.0,14.0,688,1639.0,61.0,276.0,2327.0,46.4285714285714,247.428571428571,337.0,293.857142857143,1121.0,40.5714285714286,230.857142857143,114.0,107.0,115411,156012.0,196634,813.0,1508.57142857143,0.98,1.01,1.03,72398,6732,9.29859940882345,74795.0,8.8,8.8,521168.0,1759722.0,108601.0,2699195.0,1868323.0,309704.0,24478540446058.723,21625532464878.69,24088516827727.73
2021-03-31,566.0,1118.0,1289.0,1045.0,1089.0,1078.0,680.0,369.0,96.0,23.0,681,1653.0,42.0,257.0,2334.0,42.5714285714286,243.571428571429,299.0,286.142857142857,1120.0,39.8571428571429,224.571428571429,107.0,108.0,115032,155199.0,195395,1267.0,1655.28571428571,0.95,0.98,1.0,78535,6846,8.71713248869931,76381.0,8.5,8.7,500496.0,1718139.0,108601.0,2612717.0,1826740.0,285481.0,17611353342796.39,20892243858240.0,23297774053044.64
2021-03-30,536.0,1065.0,1284.0,1069.0,1037.0,1091.0,633.0,341.0,95.0,15.0,682,1728.0,50.0,293.0,2410.0,41.8571428571429,238.142857142857,343.0,280.0,1135.0,39.7142857142857,221.0,105.0,108.0,113637,153932.0,193887,1084.0,1866.57142857143,0.94,0.96,0.99,82182,7043,8.57000316370982,77896.0,8.4,8.7,487582.0,1679929.0,108601.0,2539805.0,1788530.0,263693.0,22786703605780.96,23965514338471.76,24565655324073.6
2021-03-29,564.0,1077.0,1235.0,1062.0,1073.0,1134.0,648.0,387.0,116.0,18.0,675,1667.0,36.0,188.0,2342.0,39.2857142857143,236.571428571429,224.0,275.857142857143,1106.0,40.5714285714286,212.857142857143,97.0,111.0,112853,152848.0,192682,1090.0,2124.85714285714,0.94,0.97,0.99,87149,7247,8.31564332350343,78747.0,8.5,8.6,478263.0,1641754.0,108601.0,2473846.0,1750355.0,245228.0,22278674626142.645,23345880799370.254,24716875451811.625
2021-03-28,527.0,919.0,1049.0,924.0,935.0,1012.0,555.0,304.0,68.0,13.0,655,1593.0,41.0,182.0,2248.0,41.2857142857143,233.571428571429,223.0,274.857142857143,1057.0,40.0,214.285714285714,103.0,109.0,112164,151758.0,190857,1336.0,2387.0,0.95,0.98,1.0,62313,5163,8.28559048673631,78616.0,8.8,8.5,468727.0,1604252.0,108601.0,2412094.0,1712853.0,230514.0,26831164783491.68,27154781924438.47,24903904304186.05
2021-03-27,575.0,966.0,1135.0,992.0,1070.0,1113.0,613.0,357.0,81.0,16.0,643,1595.0,51.0,296.0,2238.0,39.8571428571429,235.285714285714,347.0,275.142857142857,1095.0,40.8571428571429,213.857142857143,98.0,110.0,111436,150422.0,188444,2873.0,2669.42857142857,0.96,0.98,1.0,66020,5913,8.95637685549833,78785.0,9.1,8.5,466210.0,1583421.0,108601.0,2388746.0,1692022.0,230514.0,20927802988476.43,24525507337700.266,28640528809097.92
2021-03-26,495.0,1107.0,1222.0,1067.0,1113.0,1202.0,652.0,366.0,115.0,20.0,625,1596.0,44.0,240.0,2221.0,40.2857142857143,231.285714285714,284.0,271.571428571429,1085.0,39.4285714285714,207.571428571429,102.0,111.0,109342,147549.0,184390,2097.0,2779.85714285714,0.95,0.97,0.99,74969,6906,9.21180754711948,78456.0,8.8,8.5,466210.0,1551574.0,108601.0,2356899.0,1660175.0,230514.0,33705378001347.305,26378413754874.496,27852722954662.184
2021-03-25,600.0,1129.0,1199.0,1019.0,1082.0,1088.0,629.0,394.0,126.0,18.0,619,1573.0,34.0,249.0,2192.0,40.5714285714286,230.857142857143,283.0,271.428571428571,1090.0,38.4285714285714,203.857142857143,106.0,113.0,108747,145452.0,181472,1840.0,2890.57142857143,0.94,0.96,0.98,83497,7508,8.99193983017354,77968.0,8.4,8.4,455222.0,1521804.0,108601.0,2301427.0,1630405.0,215800.0,18943341023277.062,23091702587741.11,25544230860549.605
2021-03-24,621.0,1198.0,1329.0,1180.0,1128.0,1137.0,624.0,421.0,137.0,38.0,625,1562.0,37.0,219.0,2187.0,39.8571428571429,224.571428571429,256.0,264.428571428571,1108.0,41.4285714285714,201.857142857143,96.0,111.0,108099,143612.0,178635,2746.0,2959.42857142857,0.94,0.96,0.98,89142,7398,8.29911826075251,76793.0,8.0,8.3,444913.0,1489735.0,108601.0,2244335.0,1598336.0,201086.0,26486522239999.125,24639881110903.297,25497650381882.668
2021-03-23,527.0,1207.0,1291.0,1121.0,1192.0,1219.0,647.0,358.0,124.0,11.0,623,1575.0,32.0,282.0,2198.0,39.7142857142857,221.0,314.0,260.714285714286,1098.0,40.2857142857143,202.571428571429,99.0,109.0,106018,140866.0,175077,2892.0,2867.57142857143,0.95,0.98,1.0,88139,7043,7.99078727918402,75900.0,8.1,8.2,434576.0,1459670.0,108601.0,2189219.0,1568271.0,186372.0,23845244499947.133,33473552470195.17,23565614211624.184
2021-03-22,564.0,1201.0,1211.0,1129.0,1093.0,1158.0,674.0,404.0,121.0,30.0,638,1555.0,50.0,167.0,2193.0,40.5714285714286,212.857142857143,217.0,253.428571428571,1081.0,39.8571428571429,204.714285714286,102.0,104.0,103703,137974.0,171686,2925.0,2800.14285714286,0.99,1.01,1.03,86234,6644,7.70461766820512,74737.0,8.3,8.1,423609.0,1437079.0,108601.0,2155661.0,1545680.0,186372.0,23587876592763.63,30662858306021.56,24070566579223.78
2021-03-21,526.0,1051.0,1027.0,977.0,1031.0,959.0,622.0,341.0,98.0,19.0,611,1462.0,31.0,194.0,2073.0,40.0,214.285714285714,225.0,254.285714285714,1019.0,38.0,200.428571428571,105.0,107.0,101565,135049.0,168073,3313.0,2680.14285714286,1.02,1.04,1.07,63497,5572,8.77521772682174,73944.0,8.7,8.0,420257.0,1416190.0,108601.0,2131420.0,1524791.0,186372.0,52987536317874.76,28648877222620.094,22801119298063.49
2021-03-20,540.0,1030.0,1057.0,1031.0,1038.0,1090.0,609.0,320.0,106.0,17.0,602,1445.0,54.0,268.0,2047.0,40.8571428571429,213.857142857143,322.0,254.714285714286,1058.0,38.2857142857143,193.0,107.0,111.0,98918,131736.0,163856,3646.0,2515.85714285714,1.04,1.07,1.09,63713,5545,8.70309042110715,73373.0,8.5,7.9,420252.0,1388433.0,108601.0,2103658.0,1497034.0,186372.0,15413162007426.293,17192124340864.672,17740147077673.07
2021-03-19,537.0,968.0,1098.0,1029.0,959.0,1056.0,614.0,336.0,103.0,18.0,579,1462.0,46.0,237.0,2041.0,39.4285714285714,207.571428571429,283.0,247.0,1059.0,37.1428571428571,186.142857142857,106.0,112.0,95640,128090.0,160117,2872.0,2331.28571428571,1.05,1.07,1.09,71553,6176,8.63136416362696,72825.0,8.2,7.8,420252.0,1358891.0,108601.0,2074116.0,1467492.0,186372.0,17545933342559.234,16375160021119.15,18849018058786.184
2021-03-18,563.0,1021.0,1104.0,960.0,1002.0,1011.0,586.0,292.0,105.0,19.0,564,1436.0,29.0,205.0,2000.0,38.4285714285714,203.857142857143,234.0,242.285714285714,1041.0,37.1428571428571,182.428571428571,103.0,112.0,93278,125218.0,156887,2322.0,2195.28571428571,1.04,1.06,1.09,75276,6104,8.10882618630108,71843.0,7.8,7.8,416297.0,1330189.0,108601.0,2041459.0,1438790.0,186372.0,18617277672608.496,19653152597980.86,19442233531160.04
2021-03-17,533.0,1124.0,1188.0,1057.0,1031.0,1054.0,597.0,358.0,130.0,20.0,568,1424.0,36.0,194.0,1992.0,41.4285714285714,201.857142857143,230.0,243.285714285714,1059.0,34.4285714285714,179.0,120.0,113.0,91465,122896.0,153994,2103.0,2090.57142857143,1.03,1.06,1.08,82885,6633,8.00265428002654,70694.0,7.4,7.7,412729.0,1302259.0,108601.0,2009961.0,1410860.0,186372.0,12962269048189.729,18347975248658.547,20235126028376.16
2021-03-16,486.0,999.0,1152.0,1006.0,1099.0,1031.0,606.0,335.0,106.0,17.0,586,1451.0,38.0,225.0,2037.0,40.2857142857143,202.571428571429,263.0,242.857142857143,1059.0,37.4285714285714,175.857142857143,108.0,115.0,89743,120793.0,150888,2420.0,2053.14285714286,1.03,1.05,1.08,80004,5915,7.39338033098345,69626.0,7.3,7.7,407215.0,1277330.0,107851.0,1978768.0,1385181.0,186372.0,27379911073144.36,19880795824309.246,20967322366884.34
2021-03-15,536.0,982.0,1127.0,983.0,962.0,1016.0,596.0,339.0,110.0,29.0,564,1455.0,46.0,177.0,2019.0,39.8571428571429,204.714285714286,223.0,244.571428571429,1005.0,39.8571428571429,174.142857142857,100.0,118.0,87906,118373.0,147874,2085.0,1923.28571428571,1.05,1.07,1.1,80680,5551,6.88026772434308,68110.0,7.5,7.6,405817.0,1247386.0,107851.0,1947426.0,1355237.0,186372.0,14701745624641.553,18479245091667.164,19614529176363.48
2021-03-14,455.0,847.0,916.0,823.0,805.0,896.0,491.0,252.0,93.0,20.0,554,1368.0,37.0,191.0,1922.0,38.0,200.428571428571,228.0,238.428571428571,982.0,39.4285714285714,173.857142857143,96.0,115.0,86946,116288.0,144885,2163.0,1772.85714285714,1.07,1.09,1.12,59501,4619,7.76289474126485,65872.0,8.2,7.6,404438.0,1225768.0,107851.0,1924429.0,1333619.0,186372.0,17560730775141.828,20811477099845.38,21146315504122.1
2021-03-13,482.0,863.0,916.0,875.0,932.0,1037.0,551.0,287.0,98.0,28.0,554,1321.0,44.0,224.0,1875.0,38.2857142857143,193.0,268.0,231.285714285714,1033.0,36.8571428571429,176.857142857143,104.0,109.0,85504,114125.0,142147,2354.0,1574.85714285714,1.08,1.1,1.13,59878,4832,8.06974180834363,64100.0,8.1,7.7,404438.0,1198626.0,107851.0,1897287.0,1306477.0,186372.0,23175258875218.11,23013741892505.223,22129192357484.41
2021-03-12,440.0,833.0,1019.0,860.0,900.0,1025.0,537.0,284.0,129.0,21.0,576,1334.0,39.0,211.0,1910.0,37.1428571428571,186.142857142857,250.0,223.285714285714,1077.0,34.8571428571429,178.142857142857,107.0,104.0,83609,111771.0,139818,1920.0,1367.85714285714,1.07,1.1,1.12,64676,5571,8.6137052384192,62181.0,8.0,7.7,404438.0,1166041.0,107851.0,1864702.0,1273892.0,186372.0,21698441649176.2,21317870073348.168,22395242644789.37
2021-03-11,433.0,896.0,943.0,886.0,839.0,864.0,532.0,269.0,122.0,27.0,572,1353.0,50.0,191.0,1925.0,37.1428571428571,182.428571428571,241.0,219.571428571429,1061.0,33.8571428571429,178.285714285714,110.0,102.0,81970,109851.0,138030,1589.0,1207.71428571429,1.06,1.09,1.11,67236,5221,7.76518531738949,59989.0,7.5,7.6,399954.0,1130595.0,107851.0,1813392.0,1238446.0,174992.0,24167525153121.363,20055175770122.21,22113491523382.723
2021-03-10,420.0,901.0,1040.0,876.0,882.0,961.0,545.0,308.0,117.0,35.0,560,1353.0,28.0,199.0,1913.0,34.4285714285714,179.0,227.0,213.428571428571,1041.0,33.5714285714286,182.428571428571,103.0,98.0,80350,108262.0,136365,1841.0,1086.71428571429,1.06,1.08,1.11,75409,5707,7.56806216764577,57945.0,7.2,7.6,395110.0,1099096.0,107851.0,1765523.0,1206947.0,163466.0,18087643417746.945,20474084025399.07,21782366272526.258
2021-03-09,398.0,832.0,952.0,845.0,909.0,907.0,530.0,289.0,112.0,27.0,556,1407.0,35.0,240.0,1963.0,37.4285714285714,175.857142857143,275.0,213.285714285714,1054.0,29.4285714285714,178.714285714286,127.0,98.0,78317,106421.0,134336,1511.0,1019.85714285714,1.06,1.09,1.12,69389,4884,7.0385796019542,55016.0,7.2,7.6,390607.0,1067651.0,107851.0,1718352.0,1175502.0,152243.0,17910358739498.332,22591825802376.09,21379492551528.8
2021-03-08,440.0,832.0,1040.0,757.0,808.0,882.0,510.0,292.0,117.0,19.0,558,1347.0,33.0,147.0,1905.0,39.8571428571429,174.142857142857,180.0,214.0,1015.0,26.4285714285714,174.571428571429,151.0,100.0,76988,104910.0,132742,1032.0,1003.14285714286,1.09,1.11,1.14,65012,4440,6.82950839844952,52866.0,7.6,7.8,386641.0,1039508.0,102851.0,1671201.0,1142359.0,142201.0,25424249918951.938,24967576517994.246,21487637153298.68
